30	 & 	5	 & 	3	 & 	20	 & 	3	 & 	500	 & 	720	 & 	5	 & 	5	 & 	4.5	 & 	27.0	 & 	27.0	 & 	0.00	 & 	0.4	 & 	0.0	 & 	3.3	 & 	1	 & 	11.0	 & 	266.0	 & 	0.0	 & 	39.0	 & 	316.0	 & 	0.9	 & 	1.4	 & 	21.5	 & 	29.0	 & 	25.86	 & 	
30	 & 	5	 & 	3	 & 	20	 & 	4	 & 	500	 & 	730	 & 	4	 & 	4	 & 	18.3	 & 	27.0	 & 	27.0	 & 	0.00	 & 	4.0	 & 	0.0	 & 	1.0	 & 	0	 & 	11.0	 & 	247.0	 & 	0.0	 & 	11.0	 & 	269.0	 & 	0.8	 & 	0.5	 & 	20.3	 & 	30.0	 & 	32.22	 & 	
30	 & 	5	 & 	3	 & 	20	 & 	5	 & 	500	 & 	740	 & 	4	 & 	4	 & 	57.0	 & 	28.0	 & 	28.0	 & 	0.00	 & 	6.2	 & 	0.0	 & 	11.9	 & 	2	 & 	0.0	 & 	637.0	 & 	0.0	 & 	28.0	 & 	665.0	 & 	1.2	 & 	9.8	 & 	24.0	 & 	29.0	 & 	17.24	 & 	
30	 & 	5	 & 	6	 & 	10	 & 	1	 & 	400	 & 	700	 & 	4	 & 	4	 & 	184.1	 & 	19.0	 & 	19.0	 & 	0.00	 & 	29.2	 & 	0.0	 & 	1.2	 & 	1	 & 	44.0	 & 	842.0	 & 	0.0	 & 	92.0	 & 	978.0	 & 	2.0	 & 	8.2	 & 	14.5	 & 	19.0	 & 	23.68	 & 	
30	 & 	5	 & 	6	 & 	10	 & 	2	 & 	400	 & 	710	 & 	4	 & 	4	 & 	18.9	 & 	19.0	 & 	19.0	 & 	0.00	 & 	3.2	 & 	0.0	 & 	4.7	 & 	2	 & 	22.0	 & 	338.0	 & 	0.0	 & 	27.0	 & 	387.0	 & 	0.7	 & 	3.1	 & 	12.7	 & 	21.0	 & 	39.51	 & 	
30	 & 	5	 & 	6	 & 	10	 & 	3	 & 	400	 & 	710	 & 	4	 & 	4	 & 	38.0	 & 	18.0	 & 	18.0	 & 	0.00	 & 	1.8	 & 	0.0	 & 	30.4	 & 	1	 & 	31.0	 & 	1425.0	 & 	0.0	 & 	300.0	 & 	1756.0	 & 	3.2	 & 	0.5	 & 	13.0	 & 	21.0	 & 	38.10	 & 	
30	 & 	5	 & 	6	 & 	10	 & 	4	 & 	400	 & 	700	 & 	4	 & 	4	 & 	50.2	 & 	18.0	 & 	18.0	 & 	0.00	 & 	4.1	 & 	0.0	 & 	0.3	 & 	1	 & 	43.0	 & 	646.0	 & 	0.0	 & 	151.0	 & 	840.0	 & 	1.6	 & 	1.2	 & 	14.0	 & 	18.0	 & 	22.22	 & 	
60	 & 	2	 & 	3	 & 	40	 & 	1	 & 	3000	 & 	4170	 & 	19	 & 	19	 & 	7200.0	 & 	65.1	 & 	73.0	 & 	10.88	 & 	4.4	 & 	3.6	 & 	6762.7	 & 	0	 & 	548.0	 & 	2805.0	 & 	0.0	 & 	134.0	 & 	3487.0	 & 	43.5	 & 	5637.3	 & 	63.8	 & 	76.0	 & 	16.03	 & 	
30	 & 	5	 & 	6	 & 	10	 & 	5	 & 	400	 & 	690	 & 	4	 & 	4	 & 	539.8	 & 	19.0	 & 	19.0	 & 	0.00	 & 	68.1	 & 	0.0	 & 	2.6	 & 	6	 & 	30.0	 & 	1248.0	 & 	0.0	 & 	178.0	 & 	1456.0	 & 	3.0	 & 	0.9	 & 	13.0	 & 	20.0	 & 	35.00	 & 	
30	 & 	5	 & 	9	 & 	6	 & 	1	 & 	360	 & 	670	 & 	4	 & 	4	 & 	0.9	 & 	14.0	 & 	14.0	 & 	0.00	 & 	0.2	 & 	0.0	 & 	0.9	 & 	4	 & 	47.0	 & 	0.0	 & 	0.0	 & 	0.0	 & 	47.0	 & 	0.0	 & 	0.3	 & 	13.0	 & 	16.0	 & 	18.75	 & 	
30	 & 	5	 & 	9	 & 	6	 & 	2	 & 	360	 & 	680	 & 	4	 & 	4	 & 	0.5	 & 	13.0	 & 	13.0	 & 	0.00	 & 	0.0	 & 	0.0	 & 	0.1	 & 	3	 & 	44.0	 & 	0.0	 & 	0.0	 & 	0.0	 & 	44.0	 & 	0.0	 & 	0.2	 & 	12.0	 & 	13.0	 & 	7.69	 & 	
30	 & 	5	 & 	9	 & 	6	 & 	3	 & 	360	 & 	680	 & 	4	 & 	4	 & 	0.5	 & 	13.0	 & 	13.0	 & 	0.00	 & 	0.1	 & 	0.0	 & 	0.5	 & 	1	 & 	35.0	 & 	0.0	 & 	0.0	 & 	0.0	 & 	35.0	 & 	0.0	 & 	0.2	 & 	11.0	 & 	14.0	 & 	21.43	 & 	
30	 & 	5	 & 	9	 & 	6	 & 	4	 & 	360	 & 	680	 & 	4	 & 	4	 & 	10.7	 & 	14.0	 & 	14.0	 & 	0.00	 & 	4.8	 & 	0.0	 & 	0.9	 & 	3	 & 	53.0	 & 	0.0	 & 	0.0	 & 	3.0	 & 	56.0	 & 	0.0	 & 	0.3	 & 	11.0	 & 	15.0	 & 	26.67	 & 	
30	 & 	5	 & 	9	 & 	6	 & 	5	 & 	360	 & 	680	 & 	3	 & 	3	 & 	1.0	 & 	13.0	 & 	13.0	 & 	0.00	 & 	0.1	 & 	0.0	 & 	1.0	 & 	0	 & 	42.0	 & 	0.0	 & 	0.0	 & 	1.0	 & 	43.0	 & 	0.0	 & 	0.2	 & 	11.0	 & 	14.0	 & 	21.43	 & 	
50	 & 	2	 & 	3	 & 	33	 & 	4	 & 	2075	 & 	3000	 & 	15	 & 	15	 & 	7200.0	 & 	52.7	 & 	60.0	 & 	12.09	 & 	95.8	 & 	89.4	 & 	1826.2	 & 	0	 & 	442.0	 & 	1534.0	 & 	0.0	 & 	179.0	 & 	2155.0	 & 	27.7	 & 	1826.2	 & 	49.0	 & 	60.0	 & 	18.33	 & 	
45	 & 	2	 & 	9	 & 	10	 & 	4	 & 	1265	 & 	2322	 & 	17	 & 	17	 & 	7200.0	 & 	43.0	 & 	45.0	 & 	4.44	 & 	128.4	 & 	89.9	 & 	33.7	 & 	14	 & 	263.0	 & 	2026.0	 & 	0.0	 & 	825.0	 & 	3114.0	 & 	78.0	 & 	9.1	 & 	43.0	 & 	46.0	 & 	6.52	 & 	
35	 & 	5	 & 	3	 & 	23	 & 	1	 & 	696	 & 	1019	 & 	5	 & 	5	 & 	589.3	 & 	31.0	 & 	31.0	 & 	0.01	 & 	24.8	 & 	0.0	 & 	169.6	 & 	0	 & 	24.0	 & 	1387.0	 & 	0.0	 & 	440.0	 & 	1851.0	 & 	11.9	 & 	12.9	 & 	25.0	 & 	34.0	 & 	26.47	 & 	
35	 & 	5	 & 	3	 & 	23	 & 	2	 & 	696	 & 	1031	 & 	4	 & 	4	 & 	189.7	 & 	31.0	 & 	31.0	 & 	0.00	 & 	16.8	 & 	0.0	 & 	43.9	 & 	0	 & 	0.0	 & 	711.0	 & 	0.0	 & 	61.0	 & 	772.0	 & 	1.9	 & 	15.9	 & 	25.2	 & 	36.0	 & 	30.02	 & 	
35	 & 	5	 & 	3	 & 	23	 & 	3	 & 	696	 & 	1055	 & 	4	 & 	4	 & 	79.5	 & 	29.0	 & 	29.0	 & 	0.01	 & 	9.4	 & 	0.0	 & 	67.2	 & 	1	 & 	12.0	 & 	424.0	 & 	0.0	 & 	37.0	 & 	473.0	 & 	1.6	 & 	5.2	 & 	23.3	 & 	31.0	 & 	24.81	 & 	
60	 & 	2	 & 	6	 & 	20	 & 	1	 & 	2400	 & 	4080	 & 	18	 & 	18	 & 	7200.0	 & 	56.0	 & 	65.0	 & 	13.85	 & 	0.0	 & 	0.0	 & 	732.1	 & 	0	 & 	744.0	 & 	1343.0	 & 	0.0	 & 	0.0	 & 	2087.0	 & 	12.9	 & 	0.0	 & 	0.0	 & 	0.0	 & 	0.00	 & 	
40	 & 	2	 & 	3	 & 	26	 & 	5	 & 	1320	 & 	1860	 & 	11	 & 	14	 & 	7200.0	 & 	44.5	 & 	48.0	 & 	7.38	 & 	373.5	 & 	347.0	 & 	6887.5	 & 	0	 & 	210.0	 & 	1250.0	 & 	0.0	 & 	124.0	 & 	1584.0	 & 	9.0	 & 	543.6	 & 	39.0	 & 	51.0	 & 	23.53	 & 	
35	 & 	5	 & 	6	 & 	11	 & 	1	 & 	552	 & 	971	 & 	4	 & 	4	 & 	425.2	 & 	22.0	 & 	22.0	 & 	0.00	 & 	15.9	 & 	0.0	 & 	4.3	 & 	5	 & 	52.0	 & 	1944.0	 & 	0.0	 & 	152.0	 & 	2148.0	 & 	4.7	 & 	4.3	 & 	15.0	 & 	22.0	 & 	31.82	 & 	
35	 & 	5	 & 	6	 & 	11	 & 	2	 & 	552	 & 	959	 & 	5	 & 	5	 & 	118.2	 & 	21.0	 & 	21.0	 & 	0.00	 & 	15.2	 & 	0.0	 & 	4.5	 & 	1	 & 	52.0	 & 	573.0	 & 	0.0	 & 	92.0	 & 	717.0	 & 	2.8	 & 	5.7	 & 	16.0	 & 	21.0	 & 	23.81	 & 	
50	 & 	2	 & 	6	 & 	16	 & 	4	 & 	1650	 & 	2900	 & 	15	 & 	16	 & 	7200.0	 & 	45.0	 & 	50.0	 & 	10.00	 & 	52.0	 & 	47.1	 & 	23.0	 & 	1	 & 	416.0	 & 	2454.0	 & 	0.0	 & 	259.0	 & 	3129.0	 & 	55.2	 & 	3827.7	 & 	45.0	 & 	50.0	 & 	10.00	 & 	
55	 & 	2	 & 	9	 & 	12	 & 	2	 & 	1876	 & 	3443	 & 	15	 & 	15	 & 	7200.0	 & 	47.0	 & 	50.0	 & 	6.00	 & 	76.6	 & 	59.7	 & 	6575.9	 & 	1	 & 	463.0	 & 	1933.0	 & 	0.0	 & 	340.0	 & 	2736.0	 & 	60.7	 & 	143.7	 & 	47.0	 & 	51.0	 & 	7.84	 & 	
50	 & 	2	 & 	9	 & 	11	 & 	4	 & 	1525	 & 	2725	 & 	17	 & 	17	 & 	7200.0	 & 	44.5	 & 	48.0	 & 	7.29	 & 	117.3	 & 	98.5	 & 	5184.4	 & 	3	 & 	388.0	 & 	2166.0	 & 	0.0	 & 	501.0	 & 	3055.0	 & 	70.9	 & 	65.9	 & 	44.0	 & 	49.0	 & 	10.20	 & 	
35	 & 	2	 & 	6	 & 	11	 & 	5	 & 	828	 & 	1457	 & 	10	 & 	10	 & 	7200.0	 & 	31.3	 & 	33.0	 & 	5.17	 & 	852.7	 & 	467.8	 & 	3.7	 & 	2	 & 	207.0	 & 	653.0	 & 	0.0	 & 	49.0	 & 	909.0	 & 	9.7	 & 	59.0	 & 	30.0	 & 	33.0	 & 	9.09	 & 	
35	 & 	5	 & 	9	 & 	7	 & 	1	 & 	504	 & 	947	 & 	6	 & 	6	 & 	34.1	 & 	18.0	 & 	18.0	 & 	0.00	 & 	9.5	 & 	0.0	 & 	32.5	 & 	3	 & 	77.0	 & 	22.0	 & 	0.0	 & 	8.0	 & 	107.0	 & 	0.3	 & 	0.7	 & 	16.0	 & 	19.0	 & 	15.79	 & 	
35	 & 	5	 & 	9	 & 	7	 & 	2	 & 	504	 & 	947	 & 	4	 & 	4	 & 	20.7	 & 	16.0	 & 	16.0	 & 	0.00	 & 	4.3	 & 	0.0	 & 	0.6	 & 	2	 & 	86.0	 & 	0.0	 & 	0.0	 & 	1.0	 & 	87.0	 & 	0.1	 & 	0.6	 & 	14.0	 & 	16.0	 & 	12.50	 & 	
35	 & 	5	 & 	3	 & 	23	 & 	4	 & 	696	 & 	1019	 & 	5	 & 	5	 & 	2670.6	 & 	33.0	 & 	33.0	 & 	0.01	 & 	90.0	 & 	0.0	 & 	808.9	 & 	0	 & 	0.0	 & 	2244.0	 & 	0.0	 & 	458.0	 & 	2702.0	 & 	16.1	 & 	6.1	 & 	24.6	 & 	37.0	 & 	33.58	 & 	
35	 & 	5	 & 	9	 & 	7	 & 	3	 & 	504	 & 	947	 & 	4	 & 	4	 & 	75.4	 & 	17.0	 & 	17.0	 & 	0.00	 & 	17.4	 & 	0.0	 & 	0.7	 & 	2	 & 	72.0	 & 	1.0	 & 	0.0	 & 	5.0	 & 	78.0	 & 	0.1	 & 	0.7	 & 	14.0	 & 	17.0	 & 	17.65	 & 	
35	 & 	5	 & 	9	 & 	7	 & 	4	 & 	504	 & 	947	 & 	5	 & 	5	 & 	15.7	 & 	16.0	 & 	16.0	 & 	0.00	 & 	3.5	 & 	0.0	 & 	1.8	 & 	4	 & 	52.0	 & 	14.0	 & 	0.0	 & 	1.0	 & 	67.0	 & 	0.2	 & 	0.4	 & 	14.0	 & 	18.0	 & 	22.22	 & 	
35	 & 	5	 & 	9	 & 	7	 & 	5	 & 	504	 & 	947	 & 	5	 & 	5	 & 	51.4	 & 	17.0	 & 	17.0	 & 	0.00	 & 	13.2	 & 	0.0	 & 	0.2	 & 	8	 & 	88.0	 & 	1.0	 & 	0.0	 & 	0.0	 & 	89.0	 & 	0.1	 & 	0.3	 & 	15.0	 & 	17.0	 & 	11.76	 & 	
35	 & 	5	 & 	3	 & 	23	 & 	5	 & 	696	 & 	1055	 & 	5	 & 	5	 & 	314.6	 & 	31.0	 & 	31.0	 & 	0.00	 & 	23.8	 & 	0.0	 & 	85.7	 & 	2	 & 	13.0	 & 	973.0	 & 	0.0	 & 	99.0	 & 	1085.0	 & 	4.0	 & 	7.8	 & 	24.3	 & 	33.0	 & 	26.34	 & 	
40	 & 	2	 & 	6	 & 	13	 & 	5	 & 	1060	 & 	1840	 & 	11	 & 	11	 & 	7200.0	 & 	33.6	 & 	39.0	 & 	13.97	 & 	231.1	 & 	210.3	 & 	657.5	 & 	2	 & 	315.0	 & 	1855.0	 & 	0.0	 & 	130.0	 & 	2300.0	 & 	23.5	 & 	858.4	 & 	33.0	 & 	39.0	 & 	15.38	 & 	
55	 & 	2	 & 	6	 & 	18	 & 	3	 & 	2044	 & 	3443	 & 	18	 & 	18	 & 	7200.0	 & 	49.0	 & 	58.0	 & 	15.52	 & 	0.0	 & 	0.0	 & 	357.6	 & 	0	 & 	551.0	 & 	1518.0	 & 	0.0	 & 	0.0	 & 	2069.0	 & 	9.7	 & 	0.0	 & 	0.0	 & 	0.0	 & 	0.00	 & 	
55	 & 	2	 & 	3	 & 	36	 & 	4	 & 	2548	 & 	3807	 & 	14	 & 	15	 & 	7200.0	 & 	57.7	 & 	64.0	 & 	9.82	 & 	50.7	 & 	46.1	 & 	6559.4	 & 	0	 & 	435.0	 & 	2048.0	 & 	0.0	 & 	160.0	 & 	2643.0	 & 	35.5	 & 	2272.3	 & 	55.0	 & 	68.0	 & 	19.12	 & 	
45	 & 	2	 & 	3	 & 	30	 & 	5	 & 	1725	 & 	2506	 & 	12	 & 	13	 & 	7200.0	 & 	49.4	 & 	53.0	 & 	6.84	 & 	85.4	 & 	66.0	 & 	2488.6	 & 	0	 & 	359.0	 & 	1737.0	 & 	0.0	 & 	174.0	 & 	2270.0	 & 	19.7	 & 	2300.4	 & 	46.0	 & 	54.0	 & 	14.81	 & 	
40	 & 	2	 & 	9	 & 	8	 & 	5	 & 	960	 & 	1780	 & 	11	 & 	11	 & 	7200.0	 & 	33.0	 & 	35.0	 & 	5.71	 & 	259.9	 & 	148.0	 & 	0.9	 & 	23	 & 	230.0	 & 	1002.0	 & 	0.0	 & 	227.0	 & 	1459.0	 & 	14.8	 & 	2.7	 & 	33.0	 & 	35.0	 & 	5.71	 & 	
60	 & 	2	 & 	9	 & 	13	 & 	1	 & 	2190	 & 	3960	 & 	16	 & 	17	 & 	7200.0	 & 	52.0	 & 	58.0	 & 	10.34	 & 	67.0	 & 	62.1	 & 	3625.5	 & 	1	 & 	551.0	 & 	2592.0	 & 	0.0	 & 	433.0	 & 	3576.0	 & 	86.9	 & 	627.4	 & 	52.0	 & 	59.0	 & 	11.86	 & 	
45	 & 	2	 & 	6	 & 	15	 & 	5	 & 	1380	 & 	2345	 & 	13	 & 	13	 & 	7200.0	 & 	38.4	 & 	44.0	 & 	12.84	 & 	95.5	 & 	90.4	 & 	6575.2	 & 	0	 & 	408.0	 & 	2011.0	 & 	0.0	 & 	132.0	 & 	2551.0	 & 	21.9	 & 	3786.3	 & 	38.0	 & 	45.0	 & 	15.56	 & 	
60	 & 	2	 & 	3	 & 	40	 & 	2	 & 	3000	 & 	4350	 & 	19	 & 	21	 & 	7200.0	 & 	65.2	 & 	73.0	 & 	10.67	 & 	13.3	 & 	11.3	 & 	6839.7	 & 	0	 & 	555.0	 & 	2597.0	 & 	0.0	 & 	329.0	 & 	3481.0	 & 	64.7	 & 	3642.0	 & 	63.0	 & 	74.0	 & 	14.86	 & 	
50	 & 	2	 & 	3	 & 	33	 & 	5	 & 	2075	 & 	3050	 & 	14	 & 	14	 & 	7200.0	 & 	54.8	 & 	60.0	 & 	8.74	 & 	141.8	 & 	132.6	 & 	6586.1	 & 	0	 & 	464.0	 & 	1775.0	 & 	0.0	 & 	95.0	 & 	2334.0	 & 	22.7	 & 	1299.2	 & 	50.8	 & 	64.0	 & 	20.70	 & 	
45	 & 	2	 & 	9	 & 	10	 & 	5	 & 	1265	 & 	2276	 & 	12	 & 	12	 & 	7200.0	 & 	36.0	 & 	39.0	 & 	7.69	 & 	162.9	 & 	128.6	 & 	1569.8	 & 	6	 & 	335.0	 & 	1584.0	 & 	0.0	 & 	187.0	 & 	2106.0	 & 	26.6	 & 	140.7	 & 	36.0	 & 	40.0	 & 	10.00	 & 	
60	 & 	2	 & 	6	 & 	20	 & 	2	 & 	2400	 & 	4110	 & 	17	 & 	17	 & 	7200.0	 & 	54.0	 & 	101.0	 & 	46.53	 & 	0.0	 & 	0.0	 & 	0.8	 & 	0	 & 	651.0	 & 	1566.0	 & 	0.0	 & 	0.0	 & 	2217.0	 & 	14.7	 & 	0.0	 & 	0.0	 & 	0.0	 & 	0.00	 & 	
35	 & 	5	 & 	6	 & 	11	 & 	3	 & 	552	 & 	971	 & 	5	 & 	5	 & 	7200.0	 & 	20.5	 & 	23.0	 & 	11.02	 & 	453.9	 & 	297.3	 & 	34.4	 & 	2	 & 	65.0	 & 	1796.0	 & 	0.0	 & 	368.0	 & 	2229.0	 & 	16.1	 & 	3.9	 & 	16.0	 & 	25.0	 & 	36.00	 & 	
40	 & 	5	 & 	3	 & 	26	 & 	1	 & 	924	 & 	1370	 & 	4	 & 	5	 & 	6163.5	 & 	37.0	 & 	37.0	 & 	0.01	 & 	281.5	 & 	0.0	 & 	225.6	 & 	2	 & 	15.0	 & 	1283.0	 & 	0.0	 & 	109.0	 & 	1407.0	 & 	10.7	 & 	2.2	 & 	27.0	 & 	42.0	 & 	35.71	 & 	
40	 & 	5	 & 	3	 & 	26	 & 	2	 & 	924	 & 	1454	 & 	4	 & 	5	 & 	194.4	 & 	36.0	 & 	36.0	 & 	0.01	 & 	31.5	 & 	0.0	 & 	29.6	 & 	0	 & 	0.0	 & 	112.0	 & 	0.0	 & 	5.0	 & 	117.0	 & 	0.3	 & 	3.4	 & 	27.5	 & 	41.0	 & 	32.93	 & 	
50	 & 	2	 & 	6	 & 	16	 & 	5	 & 	1650	 & 	2900	 & 	14	 & 	15	 & 	7200.0	 & 	43.0	 & 	53.0	 & 	18.87	 & 	0.0	 & 	0.0	 & 	33.7	 & 	0	 & 	468.0	 & 	2032.0	 & 	0.0	 & 	0.0	 & 	2500.0	 & 	10.2	 & 	0.0	 & 	0.0	 & 	0.0	 & 	0.00	 & 	
55	 & 	2	 & 	9	 & 	12	 & 	3	 & 	1876	 & 	3443	 & 	16	 & 	16	 & 	7200.0	 & 	46.0	 & 	51.0	 & 	9.80	 & 	82.8	 & 	70.4	 & 	16.7	 & 	6	 & 	432.0	 & 	2123.0	 & 	0.0	 & 	445.0	 & 	3000.0	 & 	73.2	 & 	75.2	 & 	46.0	 & 	51.0	 & 	9.80	 & 	
50	 & 	2	 & 	9	 & 	11	 & 	5	 & 	1525	 & 	2750	 & 	15	 & 	15	 & 	7200.0	 & 	42.5	 & 	48.0	 & 	11.46	 & 	65.2	 & 	56.6	 & 	8.5	 & 	0	 & 	390.0	 & 	2862.0	 & 	0.0	 & 	371.0	 & 	3623.0	 & 	59.3	 & 	1560.0	 & 	42.0	 & 	48.0	 & 	12.50	 & 	
40	 & 	5	 & 	6	 & 	13	 & 	1	 & 	742	 & 	1314	 & 	5	 & 	5	 & 	7200.0	 & 	25.0	 & 	26.0	 & 	3.96	 & 	128.3	 & 	3.9	 & 	15.9	 & 	1	 & 	75.0	 & 	3468.0	 & 	0.0	 & 	971.0	 & 	4514.0	 & 	32.8	 & 	8.7	 & 	19.0	 & 	28.0	 & 	32.14	 & 	
40	 & 	5	 & 	9	 & 	8	 & 	1	 & 	672	 & 	1258	 & 	5	 & 	5	 & 	7200.0	 & 	17.2	 & 	19.0	 & 	9.32	 & 	473.8	 & 	199.8	 & 	50.0	 & 	0	 & 	105.0	 & 	1337.0	 & 	0.0	 & 	269.0	 & 	1711.0	 & 	7.8	 & 	2.5	 & 	15.0	 & 	20.0	 & 	25.00	 & 	
55	 & 	2	 & 	6	 & 	18	 & 	4	 & 	2044	 & 	3471	 & 	15	 & 	15	 & 	7200.0	 & 	48.0	 & 	55.0	 & 	12.73	 & 	0.0	 & 	0.0	 & 	763.4	 & 	0	 & 	609.0	 & 	1518.0	 & 	0.0	 & 	1.0	 & 	2128.0	 & 	11.1	 & 	0.0	 & 	0.0	 & 	0.0	 & 	0.00	 & 	
55	 & 	2	 & 	3	 & 	36	 & 	5	 & 	2548	 & 	3639	 & 	16	 & 	18	 & 	7200.0	 & 	57.9	 & 	65.0	 & 	10.88	 & 	28.0	 & 	23.9	 & 	6534.3	 & 	0	 & 	493.0	 & 	2353.0	 & 	0.0	 & 	216.0	 & 	3062.0	 & 	47.3	 & 	2925.3	 & 	55.3	 & 	66.0	 & 	16.15	 & 	
45	 & 	5	 & 	3	 & 	30	 & 	1	 & 	1125	 & 	1650	 & 	4	 & 	5	 & 	7200.0	 & 	36.8	 & 	40.0	 & 	7.88	 & 	376.2	 & 	284.1	 & 	884.6	 & 	3	 & 	0.0	 & 	1400.0	 & 	0.0	 & 	187.0	 & 	1587.0	 & 	10.9	 & 	48.9	 & 	31.4	 & 	47.0	 & 	33.15	 & 	
45	 & 	5	 & 	6	 & 	15	 & 	1	 & 	900	 & 	1545	 & 	6	 & 	6	 & 	7200.0	 & 	25.2	 & 	31.0	 & 	18.80	 & 	16.6	 & 	14.1	 & 	244.6	 & 	0	 & 	64.0	 & 	7767.0	 & 	0.0	 & 	3221.0	 & 	11052.0	 & 	99.3	 & 	11.1	 & 	19.0	 & 	33.0	 & 	42.42	 & 	
60	 & 	2	 & 	9	 & 	13	 & 	2	 & 	2190	 & 	3990	 & 	17	 & 	17	 & 	7200.0	 & 	49.5	 & 	56.0	 & 	11.61	 & 	36.0	 & 	30.2	 & 	4543.2	 & 	10	 & 	523.0	 & 	3643.0	 & 	0.0	 & 	613.0	 & 	4779.0	 & 	135.5	 & 	251.0	 & 	49.0	 & 	58.0	 & 	15.52	 & 	
45	 & 	5	 & 	9	 & 	10	 & 	1	 & 	825	 & 	1500	 & 	6	 & 	6	 & 	7200.0	 & 	20.8	 & 	25.0	 & 	16.67	 & 	115.0	 & 	98.2	 & 	34.9	 & 	0	 & 	125.0	 & 	3960.0	 & 	0.0	 & 	927.0	 & 	5012.0	 & 	32.7	 & 	9.8	 & 	19.0	 & 	27.0	 & 	29.63	 & 	
60	 & 	2	 & 	3	 & 	40	 & 	3	 & 	3000	 & 	4320	 & 	17	 & 	18	 & 	7200.0	 & 	60.0	 & 	75.0	 & 	20.00	 & 	0.0	 & 	0.0	 & 	9.5	 & 	0	 & 	620.0	 & 	2025.0	 & 	0.0	 & 	0.0	 & 	2645.0	 & 	22.0	 & 	0.0	 & 	0.0	 & 	0.0	 & 	0.00	 & 	
50	 & 	5	 & 	3	 & 	33	 & 	1	 & 	1411	 & 	2022	 & 	6	 & 	7	 & 	7200.0	 & 	41.0	 & 	46.0	 & 	10.82	 & 	125.4	 & 	116.2	 & 	6564.2	 & 	0	 & 	34.0	 & 	3406.0	 & 	0.0	 & 	727.0	 & 	4167.0	 & 	77.8	 & 	126.1	 & 	36.0	 & 	50.0	 & 	28.00	 & 	
50	 & 	5	 & 	6	 & 	16	 & 	1	 & 	1122	 & 	1920	 & 	6	 & 	6	 & 	7200.0	 & 	26.7	 & 	31.0	 & 	13.94	 & 	12.2	 & 	7.6	 & 	6602.5	 & 	0	 & 	108.0	 & 	9001.0	 & 	0.0	 & 	2336.0	 & 	11445.0	 & 	107.8	 & 	115.6	 & 	22.6	 & 	40.0	 & 	43.57	 & 	
60	 & 	2	 & 	6	 & 	20	 & 	3	 & 	2400	 & 	4080	 & 	20	 & 	20	 & 	7200.0	 & 	55.0	 & 	102.0	 & 	46.08	 & 	0.0	 & 	0.0	 & 	0.8	 & 	0	 & 	651.0	 & 	1390.0	 & 	0.0	 & 	0.0	 & 	2041.0	 & 	12.4	 & 	0.0	 & 	0.0	 & 	0.0	 & 	0.00	 & 	
35	 & 	5	 & 	6	 & 	11	 & 	4	 & 	552	 & 	971	 & 	5	 & 	5	 & 	7200.0	 & 	18.7	 & 	22.0	 & 	15.21	 & 	139.8	 & 	107.8	 & 	813.3	 & 	0	 & 	52.0	 & 	3947.0	 & 	0.0	 & 	1225.0	 & 	5224.0	 & 	27.0	 & 	5.3	 & 	15.0	 & 	25.0	 & 	40.00	 & 	
35	 & 	5	 & 	6	 & 	11	 & 	5	 & 	552	 & 	971	 & 	4	 & 	4	 & 	614.2	 & 	21.0	 & 	21.0	 & 	0.00	 & 	116.3	 & 	0.0	 & 	4.3	 & 	6	 & 	50.0	 & 	424.0	 & 	0.0	 & 	34.0	 & 	508.0	 & 	1.7	 & 	2.9	 & 	15.0	 & 	23.0	 & 	34.78	 & 	
40	 & 	5	 & 	3	 & 	26	 & 	3	 & 	924	 & 	1370	 & 	5	 & 	5	 & 	7200.0	 & 	33.8	 & 	37.0	 & 	8.58	 & 	383.3	 & 	313.6	 & 	5150.2	 & 	0	 & 	0.0	 & 	1627.0	 & 	0.0	 & 	215.0	 & 	1842.0	 & 	11.9	 & 	38.4	 & 	28.6	 & 	41.0	 & 	30.25	 & 	
40	 & 	5	 & 	6	 & 	13	 & 	2	 & 	742	 & 	1300	 & 	5	 & 	5	 & 	6396.0	 & 	25.0	 & 	25.0	 & 	0.00	 & 	132.2	 & 	0.0	 & 	37.9	 & 	2	 & 	75.0	 & 	3164.0	 & 	0.0	 & 	304.0	 & 	3543.0	 & 	20.6	 & 	21.1	 & 	18.5	 & 	29.0	 & 	36.21	 & 	
50	 & 	5	 & 	9	 & 	11	 & 	1	 & 	1037	 & 	1903	 & 	7	 & 	7	 & 	7200.0	 & 	23.0	 & 	30.0	 & 	23.32	 & 	17.9	 & 	16.6	 & 	141.7	 & 	0	 & 	162.0	 & 	8209.0	 & 	0.0	 & 	4742.0	 & 	13113.0	 & 	167.5	 & 	115.2	 & 	21.0	 & 	33.0	 & 	36.36	 & 	
55	 & 	2	 & 	9	 & 	12	 & 	4	 & 	1876	 & 	3387	 & 	17	 & 	17	 & 	7200.0	 & 	47.0	 & 	52.0	 & 	9.62	 & 	40.2	 & 	29.8	 & 	366.0	 & 	3	 & 	464.0	 & 	2969.0	 & 	0.0	 & 	679.0	 & 	4112.0	 & 	100.7	 & 	1035.3	 & 	47.0	 & 	52.0	 & 	9.62	 & 	
