55	 & 	2	 & 	6	 & 	18	 & 	2044	 & 	3482	 & 	16.0	 & 	16.0	 & 	7200.0	 & 	48.7	 & 	56.8	 & 	14.20	 & 	9.3	 & 	8.6	 & 	372.4	 & 	0.0	 & 	686.74	 & 	10.0	 & 	11.2	 & 	2.14	 & 	574.0	 & 	28.3
60	 & 	2	 & 	3	 & 	40	 & 	3000	 & 	4320	 & 	17.4	 & 	18.6	 & 	7200.0	 & 	63.4	 & 	73.8	 & 	13.98	 & 	17.6	 & 	16.7	 & 	2584.9	 & 	0.0	 & 	2290.23	 & 	37.4	 & 	45.2	 & 	10.37	 & 	555.6	 & 	42.5
30	 & 	8	 & 	6	 & 	10	 & 	240	 & 	433	 & 	2.4	 & 	2.4	 & 	0.5	 & 	14.6	 & 	14.6	 & 	0.00	 & 	0.2	 & 	0.0	 & 	0.3	 & 	3.0	 & 	0.16	 & 	10.6	 & 	15.4	 & 	30.82	 & 	2.6	 & 	0.0
55	 & 	2	 & 	3	 & 	36	 & 	2548	 & 	3706	 & 	15.4	 & 	16.2	 & 	7200.0	 & 	58.3	 & 	64.4	 & 	9.53	 & 	46.2	 & 	42.5	 & 	5293.9	 & 	0.0	 & 	3028.50	 & 	55.5	 & 	66.4	 & 	16.44	 & 	440.8	 & 	35.3
30	 & 	8	 & 	9	 & 	6	 & 	216	 & 	418	 & 	2.8	 & 	2.8	 & 	0.4	 & 	11.0	 & 	11.0	 & 	0.00	 & 	0.2	 & 	0.0	 & 	0.2	 & 	2.2	 & 	0.10	 & 	8.6	 & 	11.8	 & 	26.35	 & 	13.2	 & 	0.0
30	 & 	8	 & 	3	 & 	20	 & 	300	 & 	453	 & 	3.0	 & 	3.0	 & 	1.3	 & 	23.6	 & 	23.6	 & 	0.00	 & 	0.2	 & 	0.0	 & 	0.9	 & 	1.6	 & 	0.62	 & 	19.9	 & 	24.6	 & 	19.22	 & 	0.0	 & 	0.1
50	 & 	2	 & 	6	 & 	16	 & 	1650	 & 	2855	 & 	15.4	 & 	15.8	 & 	7200.0	 & 	45.1	 & 	51.4	 & 	12.20	 & 	59.9	 & 	52.1	 & 	2463.4	 & 	1.4	 & 	2620.65	 & 	36.2	 & 	41.8	 & 	10.60	 & 	436.4	 & 	54.8
60	 & 	2	 & 	9	 & 	13	 & 	2190	 & 	3960	 & 	17.8	 & 	18.0	 & 	7200.0	 & 	51.8	 & 	57.2	 & 	9.45	 & 	48.6	 & 	42.3	 & 	3459.9	 & 	3.0	 & 	547.79	 & 	51.6	 & 	59.0	 & 	12.51	 & 	515.4	 & 	120.0
35	 & 	8	 & 	9	 & 	7	 & 	294	 & 	562	 & 	3.0	 & 	3.0	 & 	1.2	 & 	12.8	 & 	12.8	 & 	0.00	 & 	0.6	 & 	0.0	 & 	0.3	 & 	4.6	 & 	0.18	 & 	9.6	 & 	13.8	 & 	29.52	 & 	16.2	 & 	0.0
55	 & 	2	 & 	9	 & 	12	 & 	1876	 & 	3409	 & 	16.6	 & 	16.8	 & 	7200.0	 & 	47.4	 & 	51.6	 & 	8.13	 & 	79.4	 & 	57.9	 & 	133.8	 & 	5.6	 & 	253.71	 & 	47.4	 & 	51.8	 & 	8.51	 & 	451.4	 & 	85.1
50	 & 	2	 & 	9	 & 	11	 & 	1525	 & 	2740	 & 	14.8	 & 	15.0	 & 	7200.0	 & 	43.3	 & 	46.8	 & 	7.45	 & 	143.0	 & 	109.4	 & 	1101.5	 & 	4.0	 & 	342.40	 & 	43.0	 & 	47.2	 & 	8.85	 & 	397.8	 & 	61.2
35	 & 	8	 & 	3	 & 	23	 & 	406	 & 	610	 & 	3.2	 & 	3.2	 & 	8.6	 & 	27.6	 & 	27.6	 & 	0.00	 & 	0.5	 & 	0.0	 & 	5.2	 & 	1.4	 & 	2.75	 & 	23.2	 & 	29.6	 & 	21.08	 & 	0.0	 & 	1.0
35	 & 	8	 & 	6	 & 	11	 & 	322	 & 	585	 & 	2.8	 & 	2.8	 & 	12.5	 & 	17.0	 & 	17.0	 & 	0.00	 & 	2.6	 & 	0.0	 & 	0.6	 & 	2.4	 & 	0.42	 & 	12.1	 & 	20.2	 & 	36.12	 & 	5.6	 & 	0.4
45	 & 	5	 & 	3	 & 	30	 & 	1125	 & 	1614	 & 	6.0	 & 	6.4	 & 	7200.0	 & 	37.8	 & 	41.4	 & 	8.76	 & 	250.9	 & 	198.9	 & 	2232.2	 & 	0.8	 & 	51.60	 & 	32.5	 & 	46.6	 & 	30.12	 & 	12.4	 & 	29.4
45	 & 	5	 & 	6	 & 	15	 & 	900	 & 	1542	 & 	6.0	 & 	6.0	 & 	7200.0	 & 	25.1	 & 	31.2	 & 	19.60	 & 	22.8	 & 	19.4	 & 	1747.6	 & 	3.4	 & 	20.37	 & 	20.1	 & 	34.2	 & 	41.19	 & 	76.8	 & 	110.7
40	 & 	8	 & 	9	 & 	8	 & 	384	 & 	732	 & 	3.4	 & 	3.4	 & 	40.3	 & 	15.2	 & 	15.2	 & 	0.00	 & 	20.5	 & 	0.0	 & 	2.3	 & 	4.4	 & 	0.28	 & 	11.0	 & 	18.0	 & 	37.02	 & 	22.4	 & 	0.1
40	 & 	8	 & 	3	 & 	26	 & 	528	 & 	795	 & 	3.4	 & 	3.4	 & 	166.5	 & 	32.0	 & 	32.0	 & 	0.00	 & 	10.1	 & 	0.0	 & 	36.4	 & 	1.2	 & 	8.47	 & 	26.3	 & 	34.6	 & 	23.81	 & 	0.0	 & 	2.9
45	 & 	5	 & 	9	 & 	10	 & 	825	 & 	1512	 & 	5.8	 & 	5.8	 & 	7200.0	 & 	20.5	 & 	24.2	 & 	15.35	 & 	198.7	 & 	153.6	 & 	74.5	 & 	0.2	 & 	28.38	 & 	18.4	 & 	25.4	 & 	27.48	 & 	114.0	 & 	29.3
40	 & 	8	 & 	6	 & 	13	 & 	424	 & 	753	 & 	3.6	 & 	3.6	 & 	593.2	 & 	21.8	 & 	21.8	 & 	0.00	 & 	24.0	 & 	0.0	 & 	59.3	 & 	2.4	 & 	2.55	 & 	13.9	 & 	31.4	 & 	53.54	 & 	3.6	 & 	9.6
50	 & 	5	 & 	3	 & 	33	 & 	1411	 & 	2052	 & 	5.8	 & 	6.2	 & 	7200.0	 & 	41.6	 & 	46.8	 & 	11.13	 & 	144.8	 & 	119.1	 & 	5278.1	 & 	0.2	 & 	80.98	 & 	35.4	 & 	51.8	 & 	31.42	 & 	13.6	 & 	51.4
45	 & 	8	 & 	3	 & 	30	 & 	675	 & 	1013	 & 	3.4	 & 	3.6	 & 	955.4	 & 	36.8	 & 	36.8	 & 	0.01	 & 	19.0	 & 	0.0	 & 	102.0	 & 	0.4	 & 	10.03	 & 	30.2	 & 	40.6	 & 	25.61	 & 	0.0	 & 	9.0
45	 & 	8	 & 	9	 & 	10	 & 	495	 & 	927	 & 	3.6	 & 	3.6	 & 	1365.4	 & 	19.2	 & 	19.2	 & 	0.00	 & 	465.8	 & 	0.0	 & 	14.5	 & 	4.6	 & 	0.61	 & 	13.6	 & 	22.8	 & 	40.31	 & 	30.6	 & 	1.2
50	 & 	5	 & 	6	 & 	16	 & 	1122	 & 	1960	 & 	6.4	 & 	6.4	 & 	7200.0	 & 	26.4	 & 	33.0	 & 	19.82	 & 	32.0	 & 	27.6	 & 	2881.7	 & 	2.4	 & 	58.58	 & 	22.0	 & 	39.0	 & 	42.87	 & 	100.0	 & 	154.8
50	 & 	5	 & 	9	 & 	11	 & 	1037	 & 	1892	 & 	6.8	 & 	6.8	 & 	7200.0	 & 	22.8	 & 	28.8	 & 	20.61	 & 	34.5	 & 	29.9	 & 	1579.2	 & 	0.2	 & 	195.86	 & 	20.8	 & 	31.6	 & 	33.47	 & 	146.6	 & 	119.3
55	 & 	5	 & 	3	 & 	36	 & 	1729	 & 	2509	 & 	7.2	 & 	7.4	 & 	7200.0	 & 	44.3	 & 	50.8	 & 	12.74	 & 	87.3	 & 	80.0	 & 	3102.5	 & 	1.2	 & 	94.38	 & 	37.9	 & 	56.4	 & 	32.73	 & 	31.6	 & 	92.6
45	 & 	8	 & 	6	 & 	15	 & 	540	 & 	952	 & 	3.8	 & 	3.8	 & 	3138.6	 & 	24.0	 & 	24.8	 & 	3.32	 & 	33.8	 & 	14.2	 & 	181.6	 & 	1.8	 & 	1.05	 & 	16.9	 & 	31.6	 & 	44.76	 & 	16.8	 & 	35.0
55	 & 	5	 & 	6	 & 	18	 & 	1387	 & 	2407	 & 	6.4	 & 	6.4	 & 	7200.0	 & 	29.5	 & 	37.2	 & 	20.50	 & 	17.3	 & 	13.3	 & 	5455.7	 & 	0.0	 & 	89.56	 & 	25.0	 & 	41.4	 & 	39.02	 & 	126.2	 & 	159.0
50	 & 	8	 & 	3	 & 	33	 & 	830	 & 	1222	 & 	4.2	 & 	4.2	 & 	3569.6	 & 	39.6	 & 	40.2	 & 	1.47	 & 	102.7	 & 	47.7	 & 	1990.5	 & 	0.8	 & 	21.92	 & 	33.0	 & 	45.2	 & 	26.81	 & 	0.0	 & 	19.9
55	 & 	5	 & 	9	 & 	12	 & 	1273	 & 	2308	 & 	6.8	 & 	7.0	 & 	7200.0	 & 	23.7	 & 	31.8	 & 	25.53	 & 	11.8	 & 	10.9	 & 	3776.6	 & 	0.2	 & 	268.50	 & 	21.8	 & 	36.0	 & 	38.67	 & 	179.6	 & 	197.5
60	 & 	5	 & 	3	 & 	40	 & 	2000	 & 	2896	 & 	6.6	 & 	6.8	 & 	7200.0	 & 	47.4	 & 	54.2	 & 	12.47	 & 	60.1	 & 	55.1	 & 	3572.0	 & 	0.0	 & 	495.88	 & 	41.7	 & 	60.2	 & 	30.48	 & 	28.2	 & 	76.3
55	 & 	8	 & 	3	 & 	36	 & 	1001	 & 	1480	 & 	4.2	 & 	4.8	 & 	5917.9	 & 	42.6	 & 	45.2	 & 	5.70	 & 	155.9	 & 	96.4	 & 	2701.3	 & 	0.6	 & 	28.35	 & 	36.3	 & 	49.2	 & 	26.04	 & 	0.0	 & 	40.0
60	 & 	5	 & 	6	 & 	20	 & 	1600	 & 	2756	 & 	7.0	 & 	7.6	 & 	7200.0	 & 	31.7	 & 	42.2	 & 	24.56	 & 	11.0	 & 	10.0	 & 	1669.3	 & 	3.6	 & 	59.94	 & 	26.4	 & 	47.4	 & 	43.98	 & 	118.0	 & 	249.2
60	 & 	5	 & 	9	 & 	13	 & 	1460	 & 	2680	 & 	6.8	 & 	6.8	 & 	7200.0	 & 	26.0	 & 	33.8	 & 	22.90	 & 	11.2	 & 	9.8	 & 	3410.0	 & 	0.2	 & 	775.19	 & 	24.6	 & 	39.0	 & 	36.35	 & 	218.4	 & 	207.7
50	 & 	8	 & 	6	 & 	16	 & 	660	 & 	1164	 & 	4.0	 & 	4.0	 & 	7200.0	 & 	23.9	 & 	28.2	 & 	15.16	 & 	46.4	 & 	34.4	 & 	176.6	 & 	2.4	 & 	3.35	 & 	17.7	 & 	30.0	 & 	40.82	 & 	15.4	 & 	86.6
50	 & 	8	 & 	9	 & 	11	 & 	610	 & 	1136	 & 	4.4	 & 	4.4	 & 	7200.0	 & 	19.3	 & 	22.2	 & 	13.20	 & 	509.3	 & 	280.4	 & 	3132.2	 & 	3.2	 & 	2.51	 & 	14.4	 & 	31.2	 & 	52.46	 & 	36.2	 & 	14.7
55	 & 	8	 & 	6	 & 	18	 & 	803	 & 	1399	 & 	4.6	 & 	4.6	 & 	7200.0	 & 	25.2	 & 	32.6	 & 	22.46	 & 	13.5	 & 	10.6	 & 	3783.8	 & 	0.8	 & 	16.73	 & 	19.8	 & 	35.0	 & 	43.49	 & 	14.0	 & 	163.3
55	 & 	8	 & 	9	 & 	12	 & 	737	 & 	1372	 & 	4.4	 & 	4.4	 & 	7200.0	 & 	20.3	 & 	24.4	 & 	16.90	 & 	58.4	 & 	44.0	 & 	291.1	 & 	1.6	 & 	3.72	 & 	15.2	 & 	33.4	 & 	53.15	 & 	37.8	 & 	62.3
60	 & 	8	 & 	3	 & 	40	 & 	1200	 & 	1759	 & 	4.6	 & 	4.8	 & 	7200.0	 & 	45.5	 & 	50.4	 & 	9.68	 & 	53.8	 & 	46.5	 & 	6823.4	 & 	0.2	 & 	35.07	 & 	40.1	 & 	56.0	 & 	28.37	 & 	2.2	 & 	96.0
60	 & 	8	 & 	6	 & 	20	 & 	960	 & 	1663	 & 	4.8	 & 	4.8	 & 	7200.0	 & 	26.9	 & 	36.4	 & 	25.98	 & 	7.5	 & 	6.4	 & 	1813.6	 & 	0.4	 & 	39.15	 & 	21.4	 & 	38.2	 & 	43.96	 & 	5.2	 & 	248.0
60	 & 	8	 & 	9	 & 	13	 & 	876	 & 	1624	 & 	4.8	 & 	4.8	 & 	7200.0	 & 	21.8	 & 	28.0	 & 	22.06	 & 	15.7	 & 	13.2	 & 	1379.5	 & 	0.6	 & 	14.50	 & 	17.2	 & 	32.0	 & 	45.22	 & 	53.0	 & 	132.0
